"location_name","location","indicator","year_week","value","source"
"Belgium","BE","cases","2020-35",3121,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-36",3655,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-37",6158,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-38",10109,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-39",11427,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-40",19023,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-41",39415,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-42",73412,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-43",106062,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-44",99451,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-45",53913,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-46",33854,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-47",22260,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-48",16171,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-49",15166,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-50",16675,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-51",17284,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-52",12092,"Epidemic intelligence national data"
"Belgium","BE","cases","2020-53",10769,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-01",13689,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-02",13095,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-03",14643,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-04",16380,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-05",14892,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-06",12527,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-07",15361,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-08",16649,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-09",16430,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-10",21261,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-11",29331,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-12",33998,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-13",29876,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-14",24193,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-15",24372,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-16",24422,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-17",20784,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-18",20975,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-19",14649,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-20",16999,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-21",12179,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-22",9066,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-23",5261,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-24",3006,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-25",2416,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-26",4070,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-27",7514,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-28",9541,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-29",10390,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-30",11285,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-31",12243,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-32",13356,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-33",13835,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-34",14118,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-35",13766,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-36",13766,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-37",14478,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-38",13652,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-39",13325,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-40",14932,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-41",22880,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-42",40013,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-43",54847,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-44",57856,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-45",73712,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-46",113111,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-47",125876,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-48",117465,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-49",89063,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-50",57211,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-51",45328,"Epidemic intelligence national data"
"Belgium","BE","cases","2021-52",82686,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-01",155824,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-02",198813,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-03",351697,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-04",318851,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-05",185903,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-06",101740,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-07",63181,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-08",44836,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-09",44611,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-10",57255,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-11",71953,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-12",78607,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-13",71597,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-14",62839,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-15",52575,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-16",40214,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-17",32666,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-18",30760,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-19",24790,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-20",16120,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-21",9136,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-22",11383,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-23",13507,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-24",20104,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-25",28191,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-26",40429,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-27",54886,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-28",48062,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-29",29368,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-30",26917,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-31",19476,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-32",14945,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-33",11634,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-34",10687,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-35",10442,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-36",11339,"Epidemic intelligence national data"
"Belgium","BE","cases","2022-37",13099,"Epidemic intelligence national data"
